,Iteration,pararel_time,total_time,now_obj,now_conv,num_call_obj,num_call_dir
0,0,0.0,0.0,100000.0,1.7976931348623157e+308,0,0
0,1,461.6875,462.609375,9125.535503455681,90874.46449654431,1,1
0,2,928.34375,930.3125,8854.902000786382,270.63350266929956,2,2
0,3,1394.859375,1397.828125,8650.727348722157,204.17465206422457,3,3
0,4,1861.203125,1865.25,8524.763401305221,125.96394741693621,4,4
0,5,2327.0,2332.140625,8468.277707810374,56.48569349484751,5,5
0,6,2794.71875,2800.96875,8420.918014195648,47.359693614725984,6,6
0,7,3261.8125,3269.1875,8315.11738515495,105.80062904069746,7,7
0,8,3728.546875,3737.078125,8244.897734757242,70.21965039770839,8,8
0,9,4195.59375,4205.265625,8217.776887585751,27.120847171490823,9,9
0,10,4664.578125,4675.421875,8174.650325945029,43.126561640721775,10,10
0,11,5159.625,5171.609375,8154.399504222691,20.250821722338515,11,11
0,12,5654.796875,5667.890625,8126.245120713454,28.15438350923705,12,12
0,13,6150.109375,6164.359375,8110.4240366855865,15.821084027867073,13,13
0,14,6644.375,6659.78125,8101.020475190564,9.403561495022586,14,14
0,15,7137.984375,7154.515625,8094.948776573441,6.07169861712282,15,15
0,16,7632.4375,7650.109375,8088.018493906544,6.930282666897256,16,16
0,17,8129.171875,8148.0,8086.683928537531,1.3345653690130348,17,17
0,18,8626.84375,8646.84375,8085.328122771071,1.3558057664595253,18,18
0,19,9122.15625,9143.28125,8083.848860164452,1.4792626066191588,19,19
0,20,9616.90625,9639.1875,8082.872967896123,0.9758922683295168,20,20
0,21,10083.75,10107.203125,8083.481543468738,-0.6085755726153366,21,21
0,22,10551.359375,10575.984375,8083.176637732991,0.3049057357466154,22,22
0,23,11018.71875,11044.484375,8082.356910362772,0.8197273702189705,23,23
0,24,11485.140625,11512.046875,8082.708205473466,-0.3512951106931723,24,24
0,25,11949.78125,11977.828125,8082.588585005812,0.11962046765347623,25,25
0,26,12414.296875,12443.5,8082.441736751994,0.14684825381846167,26,26
0,27,12880.3125,12910.671875,8082.030827339804,0.4109094121895396,27,27
0,28,13344.0,13375.515625,8081.796856025805,0.23397131399906357,28,28
0,29,13808.96875,13841.65625,8081.837715717421,-0.040859691615878546,29,29
0,29,13808.96875,13841.65625,8081.837715717421,-0.040859691615878546,29,29
